TF,0+28+29+32+53+54+55
TF910466,28
TF910467,28
TF910468,28
TF910469,0+28
TF911460,0+28
TF911461,0+28
TF911462,28
TF911463,28
TF911464,28
TF911465,28
TF911466,28
TF911467,28
TF911468,28
TF911469,28
TF912460,0+28
TF912461,28
TF912462,28
TF912463,28
TF912464,28
TF912465,28
TF912466,28
TF912467,28
TF912468,28
TF912469,28
TF913460,28
TF913461,28
TF913462,28
TF913463,28
TF913464,28
TF913465,28
TF913466,28
TF913467,28
TF913468,28
TF913469,28
TF914460,28
TF914461,28
TF914462,28
TF914463,28
TF914464,28
TF914465,28
TF914466,28
TF914467,28
TF914468,28
TF914469,28
TF915460,28
TF915461,28
TF915462,28
TF915463,28
TF915464,28
TF915465,28
TF915466,28
TF915467,28
TF915468,28
TF915469,28
TF916460,28
TF916461,28
TF916462,28
TF916463,28
TF916464,28
TF916465,28
TF916466,28
TF916467,28
TF916468,28
TF916469,28
TF917460,28
TF917461,28
TF917462,28
TF917463,28
TF917464,28
TF917465,28
TF917466,28
TF917467,28
TF917468,28
TF917469,28
TF918460,28
TF918461,28
TF918462,28
TF918463,28
TF918464,28
TF918465,28
TF918466,28
TF918467,28
TF918468,28
TF918469,28
TF919460,28
TF919461,28
TF919462,28
TF919463,28
TF919464,28
TF919465,28
TF919466,28
TF919467,28
TF919468,28
TF919469,28
TF9147,0+28
TF910470,0+28
TF910471,0+28
TF910472,0
TF910473,0
TF910474,0
TF910475,0+28
TF910476,0+28
TF910477,0+28
TF910478,0
TF910479,0
TF911470,28
TF911471,0+28
TF911472,0+28
TF911473,0
TF911474,0
TF911475,0+28
TF911476,0+28
TF911477,0+28
TF911478,0
TF911479,0
TF912470,28
TF912471,28
TF912472,0+28
TF912473,0
TF912474,0
TF912475,0+28
TF912476,0+28
TF912477,0+28
TF912478,0
TF912479,0
TF913470,28
TF913471,28
TF913472,0+28
TF913473,0
TF913474,0
TF913475,0+28
TF913476,0+28
TF913477,0
TF913478,0
TF913479,0
TF914470,28
TF914471,28
TF914472,0+28
TF914473,0+28
TF914474,0+28
TF914475,0+28
TF914476,0+28
TF914477,0
TF914478,0
TF914479,0
TF915470,28
TF915471,28
TF915472,28
TF915473,0+28
TF915474,0+28
TF915475,0+28
TF915476,0+28
TF915477,0
TF915478,0
TF915479,0
TF916470,28
TF916471,28
TF916472,28
TF916473,0+28
TF916474,0+28
TF916475,28
TF916476,0+28
TF916477,0
TF916478,0
TF916479,0
TF917470,28
TF917471,28
TF917472,28
TF917473,28
TF917474,28
TF917475,28
TF917476,0+28
TF917477,0
TF917478,0
TF917479,0
TF918470,28
TF918471,28
TF918472,28
TF918473,28
TF918474,28
TF918475,28
TF918476,0+28
TF918477,0
TF918478,0
TF918479,0
TF919470,28
TF919471,28
TF919472,28
TF919473,28
TF919474,28
TF919475,0+28
TF919476,0+28
TF919477,0
TF919478,0
TF919479,0
TF94E,0
TF94F,28
TF94G,0+28
TF9242,28
TF9243,0+28
TF920430,28
TF920431,28
TF920432,28
TF920433,28
TF920434,28
TF920435,28
TF920436,28
TF920437,0+28
TF920438,0+28
TF920439,28
TF921430,28
TF921431,28
TF921432,28
TF921433,28
TF921434,28
TF921435,28
TF921436,28
TF921437,0+28
TF921438,0+28
TF921439,28
TF922430,28
TF922431,28
TF922432,28
TF922433,28
TF922434,28
TF922435,28
TF922436,28
TF922437,0+28
TF922438,0+28
TF922439,28
TF923430,28
TF923431,28
TF923432,28
TF923433,28
TF923434,28
TF923435,28
TF923436,28
TF923437,28
TF923438,0+28
TF923439,28
TF924430,28
TF924431,28
TF924432,28
TF924433,28
TF924434,28
TF924435,28
TF924436,28
TF924437,28
TF924438,0+28
TF924439,28
TF925430,28
TF925431,28
TF925432,28
TF925433,28
TF925434,28
TF925435,28
TF925436,28
TF925437,28
TF925438,0+28
TF925439,28
TF926430,28
TF926431,28
TF926432,28
TF926433,28
TF926434,28
TF926435,28
TF926436,28
TF926437,28
TF926438,0+28
TF926439,28
TF927430,28
TF927431,28
TF927432,28
TF927433,28
TF927434,28
TF927435,28
TF927436,28
TF927437,28
TF927438,0+28
TF927439,28
TF928430,28
TF928431,28
TF928432,28
TF928433,28
TF928434,28
TF928435,28
TF928436,28
TF928437,28
TF928438,0+28
TF928439,0+28
TF929430,28
TF929431,28
TF929432,28
TF929433,28
TF929434,28
TF929435,28
TF929436,28
TF929437,28
TF929438,28
TF929439,0+28
TF9342,28
TF9343,28
TF94H,0+28
TF9244,0+28
TF920440,0+28
TF920441,0+28
TF920442,28
TF920443,28
TF920444,28
TF920445,28
TF920446,28
TF920447,28
TF920448,28
TF920449,28
TF921440,28
TF921441,0+28
TF921442,28
TF921443,28
TF921444,28
TF921445,28
TF921446,28
TF921447,28
TF921448,28
TF921449,28
TF922440,28
TF922441,0+28
TF922442,28
TF922443,28
TF922444,28
TF922445,28
TF922446,28
TF922447,28
TF922448,28
TF922449,28
TF923440,28
TF923441,0+28
TF923442,0+28
TF923443,0+28
TF923444,28
TF923445,28
TF923446,28
TF923447,28
TF923448,28
TF923449,28
TF924440,28
TF924441,28
TF924442,0+28
TF924443,0+28
TF924444,0+28
TF924445,28
TF924446,28
TF924447,28
TF924448,28
TF924449,28
TF925440,28
TF925441,28
TF925442,28
TF925443,28
TF925444,28
TF925445,28
TF925446,28
TF925447,28
TF925448,28
TF925449,28
TF926440,28
TF926441,28
TF926442,28
TF926443,28
TF926444,28
TF926445,28
TF926446,28
TF926447,28
TF926448,28
TF926449,28
TF927440,28
TF927441,28
TF927442,28
TF927443,28
TF927444,28
TF927445,28
TF927446,28
TF927447,28
TF927448,28
TF927449,28
TF928440,28
TF928441,28
TF928442,28
TF928443,28
TF928444,28
TF928445,28
TF928446,28
TF928447,28
TF928448,28
TF928449,28
TF929440,0+28
TF929441,0+28
TF929442,28
TF929443,28
TF929444,28
TF929445,28
TF929446,28
TF929447,28
TF929448,28
TF929449,28
TF9245,28
TF9344,0+28
TF930440,0+28
TF930441,28
TF930442,28
TF930443,28
TF930444,28
TF930445,28
TF930446,28
TF930447,28
TF930448,28
TF930449,28
TF931440,0+28
TF931441,28
TF931442,28
TF931443,28
TF931444,28
TF931445,28
TF931446,28
TF931447,28
TF931448,28
TF931449,28
TF932440,0+28
TF932441,28
TF932442,28
TF932443,28
TF932444,28
TF932445,28
TF932446,28
TF932447,28
TF932448,28
TF932449,28
TF933440,28
TF933441,28
TF933442,28
TF933443,28
TF933444,28
TF933445,28
TF933446,28
TF933447,28
TF933448,28
TF933449,28
TF934440,28
TF934441,28
TF934442,28
TF934443,28
TF934444,28
TF934445,28
TF934446,28
TF934447,28
TF934448,28
TF934449,28
TF935440,28
TF935441,28
TF935442,28
TF935443,28
TF935444,28
TF935445,28
TF935446,28
TF935447,28
TF935448,28
TF935449,28
TF936440,28
TF936441,28
TF936442,28
TF936443,28
TF936444,28
TF936445,28
TF936446,28
TF936447,28
TF936448,28
TF936449,28
TF937440,28
TF937441,28
TF937442,28
TF937443,28
TF937444,28
TF937445,28
TF937446,28
TF937447,28
TF937448,28
TF937449,28
TF938440,28
TF938441,28
TF938442,28
TF938443,28
TF938444,28
TF938445,28
TF938446,28
TF938447,28
TF938448,28
TF938449,28
TF939440,28
TF939441,28
TF939442,28
TF939443,28
TF939444,28
TF939445,28
TF939446,28
TF939447,28
TF939448,28
TF939449,28
TF9345,28
TF94I,0+28
TF9246,28
TF9247,0+28
TF920470,28
TF920471,28
TF920472,28
TF920473,28
TF920474,28
TF920475,0+28
TF920476,0
TF920477,0
TF920478,0
TF920479,0
TF921470,28
TF921471,28
TF921472,28
TF921473,28
TF921474,28
TF921475,0+28
TF921476,0
TF921477,0
TF921478,0
TF921479,0
TF922470,28
TF922471,28
TF922472,28
TF922473,28
TF922474,0+28
TF922475,0+28
TF922476,0
TF922477,0
TF922478,0
TF922479,0
TF923470,28
TF923471,28
TF923472,28
TF923473,28
TF923474,0+28
TF923475,0
TF923476,0
TF923477,0
TF923478,0
TF923479,0
TF924470,28
TF924471,28
TF924472,28
TF924473,0+28
TF924474,0+28
TF924475,0
TF924476,0
TF924477,0
TF924478,0
TF924479,0
TF925470,28
TF925471,28
TF925472,28
TF925473,0+28
TF925474,0
TF925475,0
TF925476,0
TF925477,0
TF925478,0
TF925479,0
TF926470,28
TF926471,28
TF926472,28
TF926473,0+28
TF926474,0
TF926475,0
TF926476,0
TF926477,0
TF926478,0
TF926479,0
TF927470,28
TF927471,28
TF927472,28
TF927473,0+28
TF927474,0
TF927475,0
TF927476,0
TF927477,0
TF927478,0
TF927479,0
TF928470,28
TF928471,28
TF928472,0+28
TF928473,0+28
TF928474,0
TF928475,0
TF928476,0
TF928477,0
TF928478,0
TF928479,0
TF929470,28
TF929471,28
TF929472,0+28
TF929473,0+28
TF929474,0
TF929475,0
TF929476,0
TF929477,0
TF929478,0
TF929479,0
TF9346,28
TF9347,0+28
TF930470,28
TF930471,28
TF930472,0+28
TF930473,0+28
TF930474,0
TF930475,0
TF930476,0
TF930477,0
TF930478,0
TF930479,0
TF931470,28
TF931471,0+28
TF931472,0+28
TF931473,0
TF931474,0
TF931475,0
TF931476,0
TF931477,0
TF931478,0
TF931479,0
TF932470,28
TF932471,0+28
TF932472,0+28
TF932473,0
TF932474,0
TF932475,0
TF932476,0
TF932477,0
TF932478,0
TF932479,0
TF933470,28
TF933471,0+28
TF933472,0+28
TF933473,0
TF933474,0
TF933475,0
TF933476,0
TF933477,0
TF933478,0
TF933479,0
TF934470,28
TF934471,0+28
TF934472,0+28
TF934473,0
TF934474,0
TF934475,0
TF934476,0
TF934477,0
TF934478,0
TF934479,0
TF935470,28
TF935471,0+28
TF935472,0+28
TF935473,0
TF935474,0
TF935475,0
TF935476,0
TF935477,0
TF935478,0
TF935479,0
TF936470,28
TF936471,0+28
TF936472,0+28
TF936473,0
TF936474,0
TF936475,0
TF936476,0
TF936477,0
TF936478,0
TF936479,0
TF937470,28
TF937471,0+28
TF937472,0
TF937473,0
TF937474,0
TF937475,0
TF937476,0
TF937477,0
TF937478,0
TF937479,0
TF938470,0+28
TF938471,0+28
TF938472,0
TF938473,0
TF938474,0
TF938475,0
TF938476,0
TF938477,0
TF938478,0
TF938479,0
TF939470,0+28
TF939471,0+28
TF939472,0
TF939473,0
TF939474,0
TF939475,0
TF939476,0
TF939477,0
TF939478,0
TF939479,0
TF94J,0
TF94K,28
TF94L,28
TF94M,28
TF94N,0+28
TF9446,0+28
TF940460,28
TF940461,28
TF940462,28
TF940463,28
TF940464,28
TF940465,28
TF940466,28
TF940467,28
TF940468,28
TF940469,0+28
TF941460,28
TF941461,28
TF941462,28
TF941463,28
TF941464,28
TF941465,28
TF941466,28
TF941467,28
TF941468,28
TF941469,0+28
TF942460,28
TF942461,28
TF942462,28
TF942463,28
TF942464,28
TF942465,28
TF942466,28
TF942467,28
TF942468,28
TF942469,0+28
TF943460,28
TF943461,28
TF943462,28
TF943463,28
TF943464,28
TF943465,28
TF943466,28
TF943467,28
TF943468,28
TF943469,0+28
TF944460,28
TF944461,28
TF944462,28
TF944463,28
TF944464,28
TF944465,28
TF944466,28
TF944467,28
TF944468,0+28
TF944469,0+28
TF945460,28
TF945461,28
TF945462,28
TF945463,28
TF945464,28
TF945465,28
TF945466,28
TF945467,28
TF945468,0+28
TF945469,0+28
TF946460,28
TF946461,28
TF946462,28
TF946463,28
TF946464,28
TF946465,28
TF946466,28
TF946467,28
TF946468,0+28
TF946469,0+28
TF947460,28
TF947461,28
TF947462,28
TF947463,28
TF947464,28
TF947465,28
TF947466,28
TF947467,28
TF947468,0+28
TF947469,0
TF948460,28
TF948461,28
TF948462,28
TF948463,28
TF948464,28
TF948465,28
TF948466,28
TF948467,28
TF948468,0+28
TF948469,0
TF949460,28
TF949461,28
TF949462,28
TF949463,28
TF949464,28
TF949465,28
TF949466,28
TF949467,0+28
TF949468,0+28
TF949469,0
TF9447,0+28
TF940470,0+28
TF940471,0+28
TF940472,0
TF940473,0
TF940474,0
TF940475,0
TF940476,0
TF940477,0
TF940478,0
TF940479,0
TF941470,0+28
TF941471,0+28
TF941472,0
TF941473,0
TF941474,0
TF941475,0
TF941476,0
TF941477,0
TF941478,0
TF941479,0
TF942470,0+28
TF942471,0
TF942472,0
TF942473,0
TF942474,0
TF942475,0
TF942476,0
TF942477,0
TF942478,0
TF942479,0
TF943470,0
TF943471,0
TF943472,0
TF943473,0
TF943474,0
TF943475,0
TF943476,0
TF943477,0
TF943478,0
TF943479,0
TF944470,0
TF944471,0
TF944472,0
TF944473,0
TF944474,0
TF944475,0
TF944476,0
TF944477,0
TF944478,0
TF944479,0
TF945470,0
TF945471,0
TF945472,0
TF945473,0
TF945474,0
TF945475,0
TF945476,0
TF945477,0
TF945478,0
TF945479,0
TF946470,0
TF946471,0
TF946472,0
TF946473,0
TF946474,0
TF946475,0
TF946476,0
TF946477,0
TF946478,0
TF946479,0
TF947470,0
TF947471,0
TF947472,0
TF947473,0
TF947474,0
TF947475,0
TF947476,0
TF947477,0
TF947478,0
TF947479,0
TF948470,0
TF948471,0
TF948472,0
TF948473,0
TF948474,0
TF948475,0
TF948476,0
TF948477,0
TF948478,0
TF948479,0
TF949470,0
TF949471,0
TF949472,0
TF949473,0
TF949474,0
TF949475,0
TF949476,0
TF949477,0
TF949478,0
TF949479,0
TF9546,0+28
TF950460,28
TF950461,28
TF950462,28
TF950463,28
TF950464,28
TF950465,28
TF950466,28
TF950467,0+28
TF950468,0+28
TF950469,0
TF951460,28
TF951461,28
TF951462,28
TF951463,28
TF951464,28
TF951465,28
TF951466,0+28
TF951467,0+28
TF951468,0
TF951469,0
TF952460,28
TF952461,28
TF952462,28
TF952463,28
TF952464,28
TF952465,28
TF952466,0+28
TF952467,0+28
TF952468,0
TF952469,0
TF953460,0+28
TF953461,28
TF953462,28
TF953463,28
TF953464,28
TF953465,28
TF953466,0+28
TF953467,0
TF953468,0
TF953469,0
TF954460,0+28
TF954461,28
TF954462,28
TF954463,28
TF954464,28
TF954465,28
TF954466,0+28
TF954467,0
TF954468,0
TF954469,0
TF955460,0+28
TF955461,0+28
TF955462,28
TF955463,28
TF955464,28
TF955465,28
TF955466,0+28
TF955467,0
TF955468,0
TF955469,0
TF956460,0+28
TF956461,28
TF956462,28
TF956463,28
TF956464,0+28
TF956465,0+28
TF956466,0+28
TF956467,0
TF956468,0
TF956469,0
TF957460,0+28
TF957461,28
TF957462,28
TF957463,28
TF957464,0+28
TF957465,0+28
TF957466,0
TF957467,0
TF957468,0
TF957469,0
TF958460,0+28
TF958461,0+28
TF958462,28
TF958463,28
TF958464,28
TF958465,0+28
TF958466,0
TF958467,0
TF958468,0
TF958469,0
TF959460,0+28
TF959461,0+28
TF959462,28
TF959463,28
TF959464,28
TF959465,0+28
TF959466,0
TF959467,0
TF959468,0
TF959469,0
TF9547,0
TF94P,0
TF94Q,28
TF94R,28
TF94S,0+28
TF9644,28
TF9645,0+28
TF960450,28
TF960451,28
TF960452,28
TF960453,28
TF960454,28
TF960455,28
TF960456,28
TF960457,28
TF960458,28
TF960459,28
TF961450,28
TF961451,28
TF961452,0+28
TF961453,28
TF961454,28
TF961455,28
TF961456,28
TF961457,28
TF961458,28
TF961459,28
TF962450,28
TF962451,28
TF962452,0+28
TF962453,0+28
TF962454,28
TF962455,28
TF962456,28
TF962457,28
TF962458,28
TF962459,28
TF963450,28
TF963451,28
TF963452,28
TF963453,0+28
TF963454,0+28
TF963455,28
TF963456,28
TF963457,28
TF963458,28
TF963459,28
TF964450,28
TF964451,28
TF964452,28
TF964453,0+28
TF964454,0+28
TF964455,0+28
TF964456,28
TF964457,28
TF964458,28
TF964459,28
TF965450,28
TF965451,28
TF965452,28
TF965453,28
TF965454,0+28
TF965455,0+28
TF965456,0+28
TF965457,28
TF965458,28
TF965459,28
TF966450,28
TF966451,28
TF966452,28
TF966453,28
TF966454,28
TF966455,28
TF966456,0+28
TF966457,0+28
TF966458,28
TF966459,28
TF967450,28
TF967451,28
TF967452,28
TF967453,28
TF967454,28
TF967455,28
TF967456,0+28
TF967457,0+28
TF967458,28
TF967459,28
TF968450,28
TF968451,28
TF968452,28
TF968453,28
TF968454,28
TF968455,28
TF968456,28
TF968457,0+28
TF968458,28
TF968459,28
TF969450,28
TF969451,28
TF969452,28
TF969453,28
TF969454,28
TF969455,28
TF969456,28
TF969457,0+28
TF969458,28
TF969459,28
TF9744,28
TF9745,0+28
TF970450,28
TF970451,28
TF970452,28
TF970453,28
TF970454,28
TF970455,28
TF970456,28
TF970457,0+28
TF970458,28
TF970459,28
TF971450,28
TF971451,28
TF971452,28
TF971453,28
TF971454,28
TF971455,28
TF971456,28
TF971457,0+28
TF971458,28
TF971459,28
TF972450,28
TF972451,28
TF972452,28
TF972453,28
TF972454,28
TF972455,28
TF972456,28
TF972457,0+28
TF972458,0+28
TF972459,28
TF973450,28
TF973451,28
TF973452,28
TF973453,28
TF973454,28
TF973455,28
TF973456,28
TF973457,0+28
TF973458,0+28
TF973459,28
TF974450,28
TF974451,28
TF974452,28
TF974453,28
TF974454,28
TF974455,28
TF974456,28
TF974457,0+28
TF974458,0+28
TF974459,0+28
TF975450,28
TF975451,28
TF975452,28
TF975453,28
TF975454,28
TF975455,28
TF975456,28
TF975457,28
TF975458,0+28
TF975459,0+28
TF976450,28
TF976451,28
TF976452,28
TF976453,28
TF976454,28
TF976455,28
TF976456,28
TF976457,28
TF976458,28
TF976459,0+28
TF977450,28
TF977451,28
TF977452,28
TF977453,28
TF977454,28
TF977455,28
TF977456,28
TF977457,28
TF977458,28
TF977459,28
TF978450,28
TF978451,28
TF978452,28
TF978453,28
TF978454,28
TF978455,28
TF978456,28
TF978457,28
TF978458,28
TF978459,28
TF979450,28
TF979451,28
TF979452,28
TF979453,28
TF979454,28
TF979455,28
TF979456,28
TF979457,28
TF979458,28
TF979459,0+28
TF94T,0+28
TF9646,0+28
TF960460,0+28
TF960461,28
TF960462,28
TF960463,28
TF960464,0+28
TF960465,0+28
TF960466,0
TF960467,0
TF960468,0
TF960469,0
TF961460,0+28
TF961461,28
TF961462,28
TF961463,28
TF961464,0+28
TF961465,0+28
TF961466,0
TF961467,0
TF961468,0
TF961469,0
TF962460,0+28
TF962461,28
TF962462,28
TF962463,28
TF962464,0+28
TF962465,0+28
TF962466,0
TF962467,0
TF962468,0
TF962469,0
TF963460,0+28
TF963461,28
TF963462,28
TF963463,28
TF963464,0+28
TF963465,0+28
TF963466,0
TF963467,0
TF963468,0
TF963469,0
TF964460,0+28
TF964461,28
TF964462,28
TF964463,28
TF964464,0+28
TF964465,0+28
TF964466,0
TF964467,0
TF964468,0
TF964469,0
TF965460,0+28
TF965461,0+28
TF965462,28
TF965463,0+28
TF965464,0+28
TF965465,0
TF965466,0
TF965467,0
TF965468,0
TF965469,0
TF966460,0+28
TF966461,0+28
TF966462,0+28
TF966463,0+28
TF966464,0+28
TF966465,0
TF966466,0
TF966467,0
TF966468,0
TF966469,0
TF967460,28
TF967461,28
TF967462,28
TF967463,0+28
TF967464,0+28
TF967465,0
TF967466,0
TF967467,0
TF967468,0
TF967469,0
TF968460,28
TF968461,28
TF968462,28
TF968463,28
TF968464,0+28
TF968465,0
TF968466,0
TF968467,0
TF968468,0
TF968469,0
TF969460,28
TF969461,28
TF969462,28
TF969463,28
TF969464,0+28
TF969465,0
TF969466,0
TF969467,0
TF969468,0
TF969469,0
TF9647,0
TF9746,0+28
TF970460,28
TF970461,28
TF970462,28
TF970463,28
TF970464,0+28
TF970465,0
TF970466,0
TF970467,0
TF970468,0
TF970469,0
TF971460,28
TF971461,28
TF971462,28
TF971463,28
TF971464,0+28
TF971465,0
TF971466,0
TF971467,0
TF971468,0
TF971469,0
TF972460,28
TF972461,28
TF972462,28
TF972463,28
TF972464,0+28
TF972465,0
TF972466,0
TF972467,0
TF972468,0
TF972469,0
TF973460,28
TF973461,28
TF973462,28
TF973463,28
TF973464,0+28
TF973465,0+28
TF973466,0
TF973467,0
TF973468,0
TF973469,0
TF974460,28
TF974461,28
TF974462,28
TF974463,28
TF974464,28
TF974465,0+28
TF974466,0+28
TF974467,0
TF974468,0
TF974469,0
TF975460,0+28
TF975461,28
TF975462,0+28
TF975463,0+28
TF975464,0+28
TF975465,0+28
TF975466,0+28
TF975467,0
TF975468,0
TF975469,0
TF976460,0+28
TF976461,0+28
TF976462,0+28
TF976463,0+28
TF976464,0+28
TF976465,0+28
TF976466,0+28
TF976467,0
TF976468,0
TF976469,0
TF977460,28
TF977461,28
TF977462,0+28
TF977463,0+28
TF977464,0+28
TF977465,0+28
TF977466,0+28
TF977467,0
TF977468,0
TF977469,0
TF978460,0+28
TF978461,0+28
TF978462,0+28
TF978463,0+28
TF978464,28
TF978465,0+28
TF978466,0+28
TF978467,0
TF978468,0
TF978469,0
TF979460,0+28
TF979461,28
TF979462,0+28
TF979463,0+28
TF979464,28
TF979465,0+28
TF979466,0+28
TF979467,0
TF979468,0
TF979469,0
TF9747,0
TF94U,0
TF94V,28
TF94W,28
TF94X,0+28
TF9844,0+28
TF980440,28
TF980441,28
TF980442,28
TF980443,28
TF980444,28
TF980445,28
TF980446,28
TF980447,28
TF980448,28
TF980449,28
TF981440,28
TF981441,28
TF981442,28
TF981443,28
TF981444,28
TF981445,28
TF981446,28
TF981447,28
TF981448,28
TF981449,28
TF982440,28
TF982441,28
TF982442,28
TF982443,28
TF982444,28
TF982445,28
TF982446,28
TF982447,28
TF982448,28
TF982449,28
TF983440,28
TF983441,28
TF983442,28
TF983443,28
TF983444,28
TF983445,28
TF983446,28
TF983447,28
TF983448,28
TF983449,28
TF984440,28
TF984441,28
TF984442,28
TF984443,28
TF984444,28
TF984445,28
TF984446,28
TF984447,28
TF984448,28
TF984449,28
TF985440,28
TF985441,28
TF985442,28
TF985443,28
TF985444,28
TF985445,28
TF985446,28
TF985447,28
TF985448,28
TF985449,28
TF986440,28
TF986441,28
TF986442,28
TF986443,28
TF986444,28
TF986445,28
TF986446,28
TF986447,28
TF986448,28
TF986449,28
TF987440,28
TF987441,28
TF987442,28
TF987443,28
TF987444,28
TF987445,28
TF987446,28
TF987447,28
TF987448,28
TF987449,28
TF988440,28
TF988441,28
TF988442,28
TF988443,28
TF988444,28
TF988445,28
TF988446,28
TF988447,28
TF988448,28
TF988449,0+28
TF989440,28
TF989441,28
TF989442,28
TF989443,28
TF989444,28
TF989445,28
TF989446,28
TF989447,28
TF989448,28
TF989449,0+28
TF9845,0+28
TF980450,28
TF980451,28
TF980452,28
TF980453,28
TF980454,28
TF980455,28
TF980456,28
TF980457,28
TF980458,28
TF980459,28
TF981450,28
TF981451,28
TF981452,28
TF981453,28
TF981454,28
TF981455,28
TF981456,28
TF981457,28
TF981458,28
TF981459,28
TF982450,28
TF982451,28
TF982452,28
TF982453,28
TF982454,28
TF982455,28
TF982456,28
TF982457,28
TF982458,28
TF982459,28
TF983450,28
TF983451,28
TF983452,28
TF983453,0+28
TF983454,0+28
TF983455,0+28
TF983456,0+28
TF983457,0+28
TF983458,0+28
TF983459,0+28
TF984450,28
TF984451,28
TF984452,0+28
TF984453,0+28
TF984454,0
TF984455,0
TF984456,0
TF984457,0
TF984458,0
TF984459,0+28
TF985450,28
TF985451,28
TF985452,0+28
TF985453,0
TF985454,0
TF985455,0
TF985456,0
TF985457,0
TF985458,0
TF985459,0
TF986450,28
TF986451,0+28
TF986452,0+28
TF986453,0
TF986454,0
TF986455,0
TF986456,0
TF986457,0
TF986458,0+28
TF986459,0+28
TF987450,0+28
TF987451,0+28
TF987452,0
TF987453,0
TF987454,0
TF987455,0
TF987456,0
TF987457,0+28
TF987458,0+28
TF987459,0+28
TF988450,0+28
TF988451,0
TF988452,0
TF988453,0
TF988454,0
TF988455,0
TF988456,0+28
TF988457,0+28
TF988458,28
TF988459,28
TF989450,0
TF989451,0
TF989452,0
TF989453,0
TF989454,0
TF989455,0+28
TF989456,0+28
TF989457,28
TF989458,28
TF989459,28
TF9944,0+28
TF990440,28
TF990441,28
TF990442,28
TF990443,28
TF990444,28
TF990445,28
TF990446,28
TF990447,28
TF990448,28
TF990449,0+28
TF991440,28
TF991441,28
TF991442,28
TF991443,28
TF991444,28
TF991445,28
TF991446,28
TF991447,28
TF991448,28
TF991449,0+28
TF992440,28
TF992441,28
TF992442,28
TF992443,28
TF992444,28
TF992445,28
TF992446,28
TF992447,28
TF992448,28
TF992449,28
TF993440,28
TF993441,28
TF993442,28
TF993443,28
TF993444,28
TF993445,28
TF993446,28
TF993447,28
TF993448,28
TF993449,28
TF994440,28
TF994441,28
TF994442,28
TF994443,28
TF994444,28
TF994445,28
TF994446,28
TF994447,28
TF994448,28
TF994449,28
TF995440,28
TF995441,28
TF995442,28
TF995443,28
TF995444,28
TF995445,28
TF995446,28
TF995447,28
TF995448,28
TF995449,28
TF996440,28
TF996441,28
TF996442,28
TF996443,28
TF996444,28
TF996445,28
TF996446,28
TF996447,28
TF996448,28
TF996449,28
TF997440,28
TF997441,28
TF997442,28
TF997443,28
TF997444,28
TF997445,28
TF997446,28
TF997447,28
TF997448,28
TF997449,28
TF998440,28
TF998441,28
TF998442,28
TF998443,28
TF998444,28
TF998445,28
TF998446,28
TF998447,28
TF998448,28
TF998449,28
TF999440,28
TF999441,28
TF999442,28
TF999443,28
TF999444,28
TF999445,28
TF999446,28
TF999447,28
TF999448,28
TF999449,28
TF9945,0+28
TF990450,0
TF990451,0
TF990452,0
TF990453,0
TF990454,0
TF990455,0+28
TF990456,28
TF990457,28
TF990458,28
TF990459,28
TF991450,0+28
TF991451,0+28
TF991452,0+28
TF991453,0
TF991454,0
TF991455,0+28
TF991456,28
TF991457,28
TF991458,28
TF991459,28
TF992450,28
TF992451,28
TF992452,0+28
TF992453,0+28
TF992454,0+28
TF992455,0+28
TF992456,28
TF992457,28
TF992458,28
TF992459,28
TF993450,28
TF993451,28
TF993452,28
TF993453,0+28
TF993454,0+28
TF993455,0+28
TF993456,28
TF993457,28
TF993458,28
TF993459,28
TF994450,28
TF994451,28
TF994452,28
TF994453,0+28
TF994454,0+28
TF994455,0+28
TF994456,28
TF994457,28
TF994458,28
TF994459,28
TF995450,28
TF995451,28
TF995452,28
TF995453,28
TF995454,0+28
TF995455,0+28
TF995456,28
TF995457,28
TF995458,28
TF995459,28
TF996450,28
TF996451,28
TF996452,28
TF996453,0+28
TF996454,0+28
TF996455,0+28
TF996456,28
TF996457,28
TF996458,28
TF996459,28
TF997450,28
TF997451,28
TF997452,28
TF997453,0+28
TF997454,0+28
TF997455,0+28
TF997456,28
TF997457,28
TF997458,28
TF997459,28
TF998450,28
TF998451,28
TF998452,28
TF998453,0+28
TF998454,0+28
TF998455,0+28
TF998456,28
TF998457,28
TF998458,28
TF998459,28
TF999450,28
TF999451,28
TF999452,28
TF999453,0+28
TF999454,0+28
TF999455,0+28
TF999456,28
TF999457,28
TF999458,28
TF999459,28
TF94Y,0+28
TF9846,0+28
TF980460,28
TF980461,28
TF980462,0+28
TF980463,28
TF980464,28
TF980465,0+28
TF980466,0+28
TF980467,0
TF980468,0
TF980469,0
TF981460,28
